Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName,Vaccine
8432507,SDGHPVRECEIVED,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,58,58.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2011770,SDGHPVRECEIVED,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2018,,,,,,,95,95.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
488505,SDGHPVRECEIVED,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2013,,,,,,,65,65.0,,,,2025-07-17T09:39:56.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8648012,SDGHPVRECEIVED,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_FMLE,2023,,,,,,,27,27.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2183161,SDGHPVRECEIVED,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2013,,,,,,,48,48.0,,,,2025-07-17T09:39:56.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7455260,SDGHPVRECEIVED,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2022,,,,,,,68,68.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1599463,SDGHPVRECEIVED,REGION,EMR,YEAR,,,SEX,SEX_FMLE,2021,,,,,,,0,0.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9902757,SDGHPVRECEIVED,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2022,,,,,,,38,38.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5755212,SDGHPVRECEIVED,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,56,56.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4144077,SDGHPVRECEIVED,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_FMLE,2022,,,,,,,68,68.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1339449,SDGHPVRECEIVED,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,59,59.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3166984,SDGHPVRECEIVED,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,1,1.0,,,,2025-07-17T09:39:56.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1929366,SDGHPVRECEIVED,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,33,33.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5475899,SDGHPVRECEIVED,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_FMLE,2022,,,,,,,14,14.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3991608,SDGHPVRECEIVED,COUNTRY,AND,YEAR,EUR,Europe,SEX,SEX_FMLE,2023,,,,,,,85,85.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7410917,SDGHPVRECEIVED,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,,,,,,,50,50.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4492908,SDGHPVRECEIVED,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,58,58.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3014649,SDGHPVRECEIVED,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,,,,,,,83,83.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7956678,SDGHPVRECEIVED,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,51,51.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9752321,SDGHPVRECEIVED,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,,,,,,,72,72.0,,,,2025-07-17T09:39:56.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9910166,SDGHPVRECEIVED,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2014,,,,,,,8,8.0,,,,2025-07-17T09:39:56.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7087138,SDGHPVRECEIVED,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_FMLE,2021,,,,,,,99,99.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2367081,SDGHPVRECEIVED,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,91,91.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7258590,SDGHPVRECEIVED,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,,,,,,,9,9.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2475110,SDGHPVRECEIVED,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2016,,,,,,,15,15.0,,,,2025-07-17T09:39:56.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4905180,SDGHPVRECEIVED,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,88,88.0,,,,2025-07-17T09:39:56.82+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4029870,SDGHPVRECEIVED,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2023,,,,,,,61,61.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1764127,SDGHPVRECEIVED,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_FMLE,2024,,,,,,,99,99.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5336584,SDGHPVRECEIVED,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_FMLE,2018,,,,,,,65,65.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5501420,SDGHPVRECEIVED,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,14,14.0,,,,2025-07-17T09:39:56.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7138012,SDGHPVRECEIVED,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_FMLE,2021,,,,,,,40,40.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4169604,SDGHPVRECEIVED,REGION,AMR,YEAR,,,SEX,SEX_FMLE,2012,,,,,,,24,24.0,,,,2025-07-17T09:39:56.82+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3503305,SDGHPVRECEIVED,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,16,16.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2164250,SDGHPVRECEIVED,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,62,62.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8838447,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2020,,,,,,,10,10.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2621334,SDGHPVRECEIVED,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,51,51.0,,,,2025-07-17T09:39:56.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6344837,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2017,,,,,,,23,23.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4892602,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_FMLE,2021,,,,,,,5,5.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6687779,SDGHPVRECEIVED,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_FMLE,2022,,,,,,,3,3.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
5768039,SDGHPVRECEIVED,REGION,WPR,YEAR,,,SEX,SEX_FMLE,2010,,,,,,,1,1.0,,,,2025-07-17T09:39:56.82+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
990329,SDGHPVRECEIVED,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,62,62.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
10278276,SDGHPVRECEIVED,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,66,66.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1574289,SDGHPVRECEIVED,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2022,,,,,,,6,6.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
317440,SDGHPVRECEIVED,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2022,,,,,,,14,14.0,,,,2025-07-17T09:39:56.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3801500,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2011,,,,,,,3,3.0,,,,2025-07-17T09:39:56.82+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2615029,SDGHPVRECEIVED,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,88,88.0,,,,2025-07-17T09:39:56.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4372513,SDGHPVRECEIVED,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,,,,,,,41,41.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7950501,SDGHPVRECEIVED,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,,,,,,,56,56.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1789692,SDGHPVRECEIVED,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2019,,,,,,,1,1.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1999334,SDGHPVRECEIVED,COUNTRY,COK,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2017,,,,,,,69,69.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
685546,SDGHPVRECEIVED,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,5,5.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8838502,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_FMLE,2021,,,,,,,10,10.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2849728,SDGHPVRECEIVED,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2010,,,,,,,45,45.0,,,,2025-07-17T09:39:56.82+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6408473,SDGHPVRECEIVED,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_FMLE,2018,,,,,,,48,48.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7188964,SDGHPVRECEIVED,COUNTRY,SLV,YEAR,AMR,Americas,SEX,SEX_FMLE,2024,,,,,,,86,86.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
8870270,SDGHPVRECEIVED,REGION,EUR,YEAR,,,SEX,SEX_FMLE,2017,,,,,,,26,26.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7411110,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_FMLE,2020,,,,,,,4,4.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3401856,SDGHPVRECEIVED,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2021,,,,,,,0,0.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3579506,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,SEX_FMLE,2019,,,,,,,8,8.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
2069196,SDGHPVRECEIVED,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2013,,,,,,,85,85.0,,,,2025-07-17T09:39:56.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4759517,SDGHPVRECEIVED,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,2023,,,,,,,68,68.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3896655,SDGHPVRECEIVED,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2012,,,,,,,0,0.0,,,,2025-07-17T09:39:56.82+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1098335,SDGHPVRECEIVED,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,,,,,,,87,87.0,,,,2025-07-17T09:39:56.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9466751,SDGHPVRECEIVED,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_FMLE,2023,,,,,,,5,5.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7106473,SDGHPVRECEIVED,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2024,,,,,,,94,94.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9057226,SDGHPVRECEIVED,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,11,11.0,,,,2025-07-17T09:39:56.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4505905,SDGHPVRECEIVED,COUNTRY,MHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2023,,,,,,,27,27.0,,,,2025-07-17T09:39:56.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4746880,SDGHPVRECEIVED,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2024,,,,,,,88,88.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3255986,SDGHPVRECEIVED,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2021,,,,,,,0,0.0,,,,2025-07-17T09:39:56.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7131911,SDGHPVRECEIVED,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_FMLE,2024,,,,,,,62,62.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
755393,SDGHPVRECEIVED,COUNTRY,AND,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,77,77.0,,,,2025-07-17T09:39:56.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7316020,SDGHPVRECEIVED,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_FMLE,2024,,,,,,,5,5.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
4708752,SDGHPVRECEIVED,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_FMLE,2016,,,,,,,74,74.0,,,,2025-07-17T09:39:56.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
6827653,SDGHPVRECEIVED,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,48,48.0,,,,2025-07-17T09:39:56.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
3636571,SDGHPVRECEIVED,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_FMLE,2012,,,,,,,44,44.0,,,,2025-07-17T09:39:56.82+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
7081292,SDGHPVRECEIVED,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,66,66.0,,,,2025-07-17T09:39:56.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9120502,SDGHPVRECEIVED,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,28,28.0,,,,2025-07-17T09:39:56.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
9975862,SDGHPVRECEIVED,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,20,20.0,,,,2025-07-17T09:39:56.82+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
1130216,SDGHPVRECEIVED,COUNTRY,IRL,YEAR,EUR,Europe,SEX,SEX_FMLE,2024,,,,,,,73,73.0,,,,2025-07-17T09:39:56.82+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00,Human papillomavirus (HPV) immunization coverage estimates among primary target cohort (9-14 years old girls) (%,HPV
